,waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
19023,10/10/2019 21.10.00,0.0,0.0,24.95,90.25,1008.3499999999999,0.0,0.2
19024,10/10/2019 21.20.00,0.0,0.0,24.9,90.7,1008.4,0.0,0.2
19025,10/10/2019 21.30.00,0.0,0.0,24.7,91.1,1008.5,0.0,0.3
19026,10/10/2019 21.40.00,0.0,0.0,24.7,91.4,1008.5,0.0,0.1
19027,10/10/2019 21.50.00,0.15,37.6,24.65,91.65,1008.55,0.0,0.2
19028,10/10/2019 22.00.00,0.3,75.2,24.6,91.9,1008.6,0.0,0.3
19029,10/10/2019 22.10.00,0.4,108.6,24.7,91.4,1008.6,0.0,0.2
19030,10/10/2019 22.20.00,0.30000000000000004,71.6,24.95,90.25,1008.75,0.0,0.25
19031,10/10/2019 22.30.00,0.2,34.6,25.2,89.1,1008.9,0.0,0.3
19032,10/10/2019 22.40.00,0.6,109.8,25.1,88.2,1008.8,0.0,1.0
19033,10/10/2019 22.50.00,0.1,21.2,25.2,87.6,1009.0,0.0,5.4
19034,10/10/2019 23.00.00,0.05,10.6,25.299999999999997,87.15,1009.05,0.0,11.7
19035,10/10/2019 23.10.00,0.0,0.0,25.4,86.7,1009.1,0.0,18.0
19036,10/10/2019 23.20.00,0.0,0.0,25.6,86.7,1009.2,0.0,25.4
19037,10/10/2019 23.30.00,0.15,22.3,25.700000000000003,86.1,1009.35,0.0,34.099999999999994
19038,10/10/2019 23.40.00,0.3,44.6,25.8,85.5,1009.5,0.0,42.8
19039,10/10/2019 23.50.00,0.3,47.7,26.1,85.1,1009.7,0.0,54.1
19040,10/11/2019 0.00.00,1.2,138.8,26.3,83.6,1009.7,0.0,69.6
19041,10/11/2019 0.10.00,1.2,109.1,26.5,82.7,1009.9,0.0,72.3
19042,10/11/2019 0.20.00,0.9,116.3,26.8,82.2,1009.8,0.0,57.3
19043,10/11/2019 0.30.00,1.3,103.0,26.8,82.1,1009.8,0.0,67.3
19044,10/11/2019 0.40.00,1.7,132.2,26.9,81.7,1009.9,0.0,81.9
19045,10/11/2019 0.50.00,1.9,128.6,27.0,81.3,1010.1,0.0,87.3
19046,10/11/2019 1.00.00,1.3,127.3,27.1,81.0,1010.0,0.0,86.3
19047,10/11/2019 1.10.00,1.7,134.2,27.2,80.2,1009.9,0.0,89.2
19048,10/11/2019 1.20.00,1.2,116.7,27.4,79.8,1010.1,0.0,93.3
19049,10/11/2019 1.30.00,1.2,116.3,27.6,79.2,1009.9,0.0,101.6
19050,10/11/2019 1.40.00,0.3,60.8,27.9,77.2,1010.1,0.0,112.0
19051,10/11/2019 1.50.00,0.7,87.1,28.2,75.6,1010.1,0.0,131.6
19052,10/11/2019 2.00.00,0.8,96.2,28.5,74.2,1010.2,0.0,159.7
19053,10/11/2019 2.10.00,1.1,117.1,28.8,73.3,1010.4,0.0,195.5
19054,10/11/2019 2.20.00,0.5,42.5,29.2,72.8,1010.1,0.0,241.5
19055,10/11/2019 2.30.00,0.9,83.9,29.6,69.3,1010.1,0.0,304.8
19056,10/11/2019 2.40.00,0.9,132.1,29.8,66.4,1010.0,0.0,343.5
19057,10/11/2019 2.50.00,1.0,125.0,30.1,65.4,1009.9,0.0,431.0
19058,10/11/2019 3.00.00,0.7,61.7,30.9,64.3,1010.0,0.0,530.7
19059,10/11/2019 3.10.00,0.9,112.8,31.1,62.1,1010.0,0.0,581.4
19060,10/11/2019 3.20.00,1.2,106.0,31.6,59.5,1009.8,0.0,621.9
19061,10/11/2019 3.30.00,1.2,118.9,31.7,59.3,1009.6,0.0,496.7
19062,10/11/2019 3.40.00,0.7,16.8,31.5,57.0,1009.5,0.0,400.0
19063,10/11/2019 3.50.00,0.6,10.4,31.3,58.2,1009.3,0.0,406.1
19064,10/11/2019 4.00.00,0.9,28.1,31.8,57.2,1009.3,0.0,255.4
19065,10/11/2019 4.10.00,1.1,7.0,31.4,61.4,1009.6,0.0,214.9
19066,10/11/2019 4.20.00,1.5,3.1,31.4,61.9,1009.0,0.0,548.9
19067,10/11/2019 4.30.00,1.7,52.2,32.0,61.1,1009.0,0.0,726.4
19068,10/11/2019 4.40.00,2.1,33.5,32.1,61.0,1008.7,0.0,746.3
19069,10/11/2019 4.50.00,1.4,353.6,32.3,60.6,1008.5,0.0,793.0
19070,10/11/2019 5.00.00,1.3,10.5,32.6,59.2,1008.2,0.0,797.8
19071,10/11/2019 5.10.00,1.6,0.7,32.3,59.1,1008.3,0.0,493.9
19072,10/11/2019 5.20.00,1.8,9.6,32.4,59.7,1008.2,0.0,462.2
19073,10/11/2019 5.30.00,1.8,25.0,31.9,60.9,1007.9,0.0,360.4
19074,10/11/2019 5.40.00,1.1,2.1,31.4,63.0,1007.7,0.0,266.7
19075,10/11/2019 5.50.00,1.4,7.3,31.7,62.7,1007.7,0.0,347.0
19076,10/11/2019 6.00.00,1.7,6.6,31.7,63.0,1007.4,0.0,353.8
19077,10/11/2019 6.10.00,1.7,353.5,31.9,63.5,1007.3,0.0,256.0
19078,10/11/2019 6.20.00,2.6,331.9,31.1,66.1,1007.0,0.0,207.4
19079,10/11/2019 6.30.00,1.5,323.6,30.8,67.3,1006.8,0.0,223.4
19080,10/11/2019 6.40.00,1.9,1.4,30.7,68.0,1006.9,0.0,190.9
19081,10/11/2019 6.50.00,1.6,1.0,30.6,69.4,1006.7,0.0,182.6
19082,10/11/2019 7.00.00,1.5,2.6,30.6,69.9,1006.6,0.0,195.2
19083,10/11/2019 7.10.00,1.4,310.4,30.6,70.5,1006.4,0.0,198.0
19084,10/11/2019 7.20.00,1.6,343.0,30.5,71.5,1006.2,0.0,184.6
19085,10/11/2019 7.30.00,1.8,334.3,30.4,72.4,1006.2,0.0,210.4
19086,10/11/2019 7.40.00,1.2,345.2,30.7,71.9,1006.1,0.0,256.1
19087,10/11/2019 7.50.00,1.7,10.2,31.0,70.5,1006.0,0.0,222.4
19088,10/11/2019 8.00.00,0.8,11.9,31.0,70.9,1005.8,0.0,223.9
19089,10/11/2019 8.10.00,1.2,21.3,31.0,70.1,1005.8,0.0,280.5
19090,10/11/2019 8.20.00,1.3,349.5,31.3,69.9,1005.8,0.0,310.8
19091,10/11/2019 8.30.00,1.0,40.9,31.6,68.6,1005.8,0.0,276.4
19092,10/11/2019 8.40.00,1.6,50.0,31.3,67.9,1005.9,0.0,132.1
19093,10/11/2019 8.50.00,1.0,78.6,30.8,68.7,1006.1,0.0,122.1
19094,10/11/2019 9.00.00,0.6,90.1,30.8,68.7,1006.0,0.0,115.3
19095,10/11/2019 9.10.00,0.9,138.0,30.9,68.0,1005.9,0.0,85.7
19096,10/11/2019 9.20.00,1.7,128.9,30.7,68.3,1006.0,0.0,32.6
19097,10/11/2019 9.30.00,1.5,119.9,29.8,70.9,1006.1,0.0,19.3
19098,10/11/2019 9.40.00,0.8,108.9,29.6,72.7,1006.4,0.0,10.7
19099,10/11/2019 9.50.00,1.9,154.1,29.1,72.5,1006.4,0.0,5.2
19100,10/11/2019 10.00.00,2.0,165.7,28.8,72.5,1006.6,0.0,4.2
19101,10/11/2019 10.10.00,0.9,60.9,28.6,73.9,1006.6,0.0,15.0
19102,10/11/2019 10.20.00,1.4,54.1,28.6,73.4,1006.9,0.0,11.6
19103,10/11/2019 10.30.00,2.3,148.3,27.9,77.4,1007.0,0.0,6.3
19104,10/11/2019 10.40.00,1.6,158.7,27.7,78.3,1007.2,0.0,2.2
19105,10/11/2019 10.50.00,1.6,153.2,27.6,78.4,1007.4,0.0,0.3
19106,10/11/2019 11.00.00,1.2,312.6,27.5,78.9,1007.7,0.0,0.2
19107,10/11/2019 11.10.00,1.9,117.5,27.3,81.0,1007.9,1.6,1.9
19108,10/11/2019 11.20.00,1.9,142.3,26.4,87.4,1008.0,2.0,3.3
19109,10/11/2019 11.30.00,2.0,49.3,25.7,90.2,1007.9,4.4,1.5
19110,10/11/2019 11.40.00,0.9,41.3,25.3,91.5,1008.3,7.2,0.0
19111,10/11/2019 11.50.00,0.9,92.8,25.1,92.4,1008.3,12.8,2.4
19112,10/11/2019 12.00.00,0.9,133.8,25.0,93.3,1008.3,16.6,2.1
19113,10/11/2019 12.10.00,0.8,83.8,24.8,94.0,1008.2,17.0,1.4
19114,10/11/2019 12.20.00,0.2,17.4,24.7,93.9,1008.2,17.4,2.6
19115,10/11/2019 12.30.00,0.2,13.5,24.6,93.5,1008.1,17.4,0.8
19116,10/11/2019 12.40.00,0.1,42.3,24.6,92.5,1008.3,17.4,1.6
19117,10/11/2019 12.50.00,0.3,57.1,24.7,92.6,1008.2,17.4,1.0
19118,10/11/2019 13.00.00,0.0,0.0,24.8,92.9,1008.5,17.4,0.7
19119,10/11/2019 13.10.00,0.0,0.0,24.9,92.9,1008.5,17.4,1.1
19120,10/11/2019 13.20.00,0.0,347.9,25.0,93.3,1008.8,17.4,1.5
19121,10/11/2019 13.30.00,0.3,314.9,25.1,91.9,1009.1,17.4,1.2
19122,10/11/2019 13.40.00,0.3,298.9,25.4,90.4,1009.1,17.4,0.4
19123,10/11/2019 13.50.00,0.4,306.3,25.7,89.6,1009.1,17.4,1.1
19124,10/11/2019 14.00.00,0.2,153.15,25.65,90.55,1009.3,17.4,1.2000000000000002
19125,10/11/2019 14.10.00,0.0,0.0,25.6,91.5,1009.5,17.4,1.3
19126,10/11/2019 14.20.00,0.0,0.0,25.4,91.4,1009.4,17.4,1.1
19127,10/11/2019 14.30.00,0.0,0.0,25.45,91.85,1009.55,17.4,1.3
19128,10/11/2019 14.40.00,0.0,0.0,25.5,92.3,1009.7,17.4,1.5
19129,10/11/2019 14.50.00,0.0,0.0,25.6,92.7,1009.6,17.4,1.4
19130,10/11/2019 15.00.00,0.0,0.0,25.5,93.2,1009.6,17.4,1.9
19131,10/11/2019 15.10.00,0.0,0.0,25.4,93.5,1009.6,17.4,1.9
19132,10/11/2019 15.20.00,0.0,0.0,25.5,94.0,1009.6,17.4,2.0
19133,10/11/2019 15.30.00,0.0,0.0,25.65,93.65,1009.5,17.4,1.2
19134,10/11/2019 15.40.00,0.0,0.0,25.8,93.3,1009.4,17.4,0.4
19135,10/11/2019 15.50.00,0.1,29.3,26.0,93.0,1009.4,17.4,1.4
19136,10/11/2019 16.00.00,0.0,15.9,26.0,93.3,1009.3,17.4,0.3
19137,10/11/2019 16.10.00,0.0,355.2,26.0,93.0,1009.4,17.4,0.9
19138,10/11/2019 16.20.00,0.0,0.0,26.0,93.0,1009.6,17.4,1.6
19139,10/11/2019 16.30.00,0.0,0.0,26.0,93.3,1009.4,17.4,1.4
19140,10/11/2019 16.40.00,0.0,0.0,25.9,93.5,1009.2,17.4,1.3
19141,10/11/2019 16.50.00,0.0,0.0,25.9,93.9,1009.1,17.4,1.3
19142,10/11/2019 17.00.00,0.05,162.6,25.799999999999997,93.9,1009.0,8.7,1.25
19143,10/11/2019 17.10.00,0.1,325.2,25.7,93.9,1008.9,0.0,1.2
19144,10/11/2019 17.20.00,0.2,348.0,25.8,93.8,1008.6,0.0,1.0
19145,10/11/2019 17.30.00,0.1,174.0,25.8,93.85,1008.4000000000001,0.0,0.9
19146,10/11/2019 17.40.00,0.0,0.0,25.8,93.9,1008.2,0.0,0.8
19147,10/11/2019 17.50.00,0.05,14.25,25.8,93.9,1008.05,0.0,1.0
19148,10/11/2019 18.00.00,0.1,28.5,25.8,93.9,1007.9,0.0,1.2
19149,10/11/2019 18.10.00,0.1,27.4,25.7,94.0,1007.9,0.0,1.4
19150,10/11/2019 18.20.00,0.3,70.5,25.7,94.0,1007.8,0.0,0.8
19151,10/11/2019 18.30.00,0.4,60.5,25.6,93.9,1007.8,0.0,1.6
19152,10/11/2019 18.40.00,0.2,37.9,25.6,93.9,1007.6,0.0,1.6
19153,10/11/2019 18.50.00,0.0,0.0,25.6,93.8,1007.5,0.0,0.8
19154,10/11/2019 19.00.00,0.1,43.0,25.5,93.6,1007.5,0.0,1.2
19155,10/11/2019 19.10.00,0.0,0.0,25.3,93.8,1007.5,0.0,2.4
19156,10/11/2019 19.20.00,0.1,13.65,25.200000000000003,93.6,1007.5,0.0,2.0
19157,10/11/2019 19.30.00,0.2,27.3,25.1,93.4,1007.5,0.0,1.6
19158,10/11/2019 19.40.00,0.1,39.2,25.2,93.5,1007.5,0.0,1.1
19159,10/11/2019 19.50.00,0.0,0.0,25.4,93.3,1007.6,0.0,1.0
19160,10/11/2019 20.00.00,0.3,53.9,25.4,92.9,1007.5,0.0,1.0
19161,10/11/2019 20.10.00,0.3,68.2,25.5,92.5,1007.4,0.0,1.2
19162,10/11/2019 20.20.00,0.1,19.6,25.5,92.0,1007.2,0.0,0.5
19163,10/11/2019 20.30.00,0.7,76.8,25.5,92.1,1007.1,0.0,1.4
19164,10/11/2019 20.40.00,0.1,35.8,25.5,91.5,1006.9,0.0,1.5
19165,10/11/2019 20.50.00,0.0,14.1,25.5,91.0,1007.1,0.0,1.1
19166,10/11/2019 21.00.00,0.0,7.05,25.5,91.2,1007.1,0.0,1.15
19167,10/11/2019 21.10.00,0.0,0.0,25.5,91.4,1007.1,0.0,1.2
19168,10/11/2019 21.20.00,0.0,0.0,25.5,91.8,1007.5,0.0,0.9
19169,10/11/2019 21.30.00,0.0,0.0,25.5,92.2,1007.6,0.0,0.4
19170,10/11/2019 21.40.00,0.0,0.0,25.5,92.4,1007.6,0.0,1.1
19171,10/11/2019 21.50.00,0.0,12.6,25.4,92.4,1007.8,0.0,1.0
19172,10/11/2019 22.00.00,0.0,0.0,25.5,92.7,1008.0,0.0,1.4
19173,10/11/2019 22.10.00,0.1,41.6,25.4,92.8,1008.0,0.0,1.1
19174,10/11/2019 22.20.00,0.0,15.1,25.4,92.9,1008.2,0.0,0.8
19175,10/11/2019 22.30.00,0.03333333333333333,18.933333333333334,25.5,92.16666666666667,1008.2333333333333,0.0,1.6333333333333333
19176,10/11/2019 22.40.00,0.06666666666666667,22.766666666666666,25.599999999999998,91.43333333333334,1008.2666666666667,0.0,2.466666666666667
19177,10/11/2019 22.50.00,0.1,26.6,25.7,90.7,1008.3,0.0,3.3
19178,10/11/2019 23.00.00,0.05,13.3,25.799999999999997,90.1,1008.4,0.0,5.949999999999999
19179,10/11/2019 23.10.00,0.0,0.0,25.9,89.5,1008.5,0.0,8.6
19180,10/11/2019 23.20.00,0.3,66.1,26.0,89.8,1008.6,0.0,14.2
19181,10/11/2019 23.30.00,0.3,40.8,26.1,89.4,1008.7,0.0,21.3
19182,10/11/2019 23.40.00,0.1,21.2,26.2,89.1,1008.9,0.0,26.7
19183,10/11/2019 23.50.00,0.2,24.1,26.4,87.6,1009.2,0.0,25.9
19184,10/12/2019 0.00.00,0.2,59.5,26.6,86.5,1009.5,0.0,32.5
19185,10/12/2019 0.10.00,0.1,22.5,26.8,86.0,1009.4,0.0,38.7
19186,10/12/2019 0.20.00,0.7,97.2,26.9,85.6,1009.6,0.0,43.0
19187,10/12/2019 0.30.00,0.8,84.2,26.9,85.6,1009.6,0.0,49.5
19188,10/12/2019 0.40.00,0.7,93.2,27.0,85.6,1009.4,0.0,59.9
19189,10/12/2019 0.50.00,0.3,24.6,27.1,84.4,1009.8,0.0,62.2
19190,10/12/2019 1.00.00,0.6,67.4,27.2,84.4,1009.9,0.0,74.7
19191,10/12/2019 1.10.00,0.3,85.1,27.3,83.1,1009.9,0.0,84.3
19192,10/12/2019 1.20.00,0.0,16.8,27.6,81.2,1009.9,0.0,93.5
19193,10/12/2019 1.30.00,0.3,50.8,27.8,80.3,1009.8,0.0,104.0
19194,10/12/2019 1.40.00,0.7,57.8,28.0,80.2,1010.0,0.0,87.7
19195,10/12/2019 1.50.00,0.0,0.0,28.1,81.8,1010.1,0.0,72.3
19196,10/12/2019 2.00.00,0.15,27.15,28.0,82.15,1010.0,0.0,76.9
19197,10/12/2019 2.10.00,0.3,54.3,27.9,82.5,1009.9,0.0,81.5
19198,10/12/2019 2.20.00,0.7,87.2,28.0,81.8,1009.8,0.0,71.3
19199,10/12/2019 2.30.00,0.6,64.2,28.0,82.2,1010.0,0.0,62.1
19200,10/12/2019 2.40.00,1.5,50.7,27.6,83.8,1009.9,0.0,16.3
19201,10/12/2019 2.50.00,1.1,60.5,27.0,86.1,1009.9,0.4,16.1
19202,10/12/2019 3.00.00,0.9,63.2,26.6,89.4,1009.8,0.4,28.7
19203,10/12/2019 3.10.00,1.3,89.3,26.4,90.4,1009.6,0.4,65.1
19204,10/12/2019 3.20.00,0.4,70.6,26.6,90.8,1009.5,0.4,89.8
19205,10/12/2019 3.30.00,0.8,114.1,26.7,89.7,1009.3,0.4,109.5
19206,10/12/2019 3.40.00,1.1,71.6,26.9,87.9,1009.0,0.4,124.3
19207,10/12/2019 3.50.00,0.5,53.3,27.1,86.8,1008.8,0.4,132.4
19208,10/12/2019 4.00.00,0.5,37.3,27.3,85.2,1008.6,0.4,151.3
19209,10/12/2019 4.10.00,0.0,0.0,27.6,82.6,1008.0,0.4,177.1
19210,10/12/2019 4.20.00,1.3,149.9,27.6,81.7,1008.1,0.4,172.6
19211,10/12/2019 4.30.00,0.6,115.7,27.7,81.6,1008.1,0.4,130.3
19212,10/12/2019 4.40.00,0.3,37.7,27.8,81.5,1007.9,0.4,122.5
19213,10/12/2019 4.50.00,0.2,15.1,28.0,81.5,1008.0,0.4,172.7
19214,10/12/2019 5.00.00,0.3,13.1,28.2,79.8,1008.1,0.4,229.2
19215,10/12/2019 5.10.00,0.6,7.0,28.2,78.6,1008.2,0.4,232.0
19216,10/12/2019 5.20.00,0.8,33.4,28.4,77.2,1008.2,0.4,212.6
19217,10/12/2019 5.30.00,1.2,349.1,28.8,75.3,1008.0,0.4,234.0
19218,10/12/2019 5.40.00,0.5,22.2,29.0,74.3,1007.8,0.4,273.5
19219,10/12/2019 5.50.00,0.9,349.4,29.3,73.0,1007.6,0.4,325.9
19220,10/12/2019 6.00.00,1.0,357.7,29.4,73.0,1007.4,0.4,302.4
19221,10/12/2019 6.10.00,0.9,33.3,29.5,73.0,1007.0,0.4,289.5
19222,10/12/2019 6.20.00,1.0,356.5,29.5,74.2,1006.8,0.4,285.6
19223,10/12/2019 6.30.00,1.1,344.7,29.7,74.5,1006.5,0.4,253.5
19224,10/12/2019 6.40.00,0.3,9.6,29.8,74.4,1006.4,0.4,231.1
19225,10/12/2019 6.50.00,1.1,351.9,29.8,73.7,1006.1,0.4,212.2
19226,10/12/2019 7.00.00,1.0,22.8,29.5,74.6,1005.9,0.4,189.4
19227,10/12/2019 7.10.00,1.4,18.7,29.4,75.1,1005.8,0.4,162.5
19228,10/12/2019 7.20.00,1.2,16.4,29.0,75.6,1005.7,0.4,138.1
19229,10/12/2019 7.30.00,1.0,5.0,28.9,78.0,1005.7,0.4,117.8
19230,10/12/2019 7.40.00,0.9,7.9,28.7,78.7,1005.6,0.4,126.0
19231,10/12/2019 7.50.00,0.6,3.1,28.9,78.1,1005.5,0.4,131.0
19232,10/12/2019 8.00.00,1.0,15.8,29.0,77.1,1005.4,0.4,151.2
19233,10/12/2019 8.10.00,0.8,10.7,29.0,76.3,1005.4,0.4,162.2
19234,10/12/2019 8.20.00,0.9,59.9,29.0,77.6,1005.2,0.4,162.6
19235,10/12/2019 8.30.00,0.75,55.599999999999994,29.05,76.69999999999999,1005.25,0.4,140.95
19236,10/12/2019 8.40.00,0.6,51.3,29.1,75.8,1005.3,0.4,119.3
19237,10/12/2019 8.50.00,0.4,2.3,29.1,75.4,1005.5,0.4,105.5
19238,10/12/2019 9.00.00,0.2,358.6,29.1,76.1,1005.6,0.4,88.6
19239,10/12/2019 9.10.00,0.5,347.5,29.0,75.9,1006.0,0.4,71.8
19240,10/12/2019 9.20.00,0.7,359.0,28.9,75.5,1006.2,0.4,63.6
19241,10/12/2019 9.30.00,0.6,344.2,28.9,76.7,1006.3,0.4,54.4
19242,10/12/2019 9.40.00,0.8,27.6,28.9,77.9,1006.3,0.4,46.2
19243,10/12/2019 9.50.00,0.8,25.3,28.5,79.4,1006.6,0.4,38.5
19244,10/12/2019 10.00.00,0.7,1.3,28.3,80.2,1006.7,0.4,29.4
19245,10/12/2019 10.10.00,0.6,11.4,28.2,80.6,1006.6,0.4,21.7
19246,10/12/2019 10.20.00,0.8,6.5,28.1,81.4,1006.8,0.4,15.8
19247,10/12/2019 10.30.00,0.9,6.6,28.0,81.5,1006.9,0.4,10.6
19248,10/12/2019 10.40.00,0.5,19.4,27.9,81.8,1006.9,0.4,4.9
19249,10/12/2019 10.50.00,0.3,21.8,27.8,82.4,1007.2,0.4,1.3
19250,10/12/2019 11.00.00,0.3,15.0,27.7,82.3,1007.3,0.4,0.3
19251,10/12/2019 11.10.00,0.3,5.3,27.6,82.6,1007.4,0.4,0.2
19252,10/12/2019 11.20.00,0.1,3.9,27.5,82.9,1007.6,0.4,0.2
19253,10/12/2019 11.30.00,0.0,0.0,27.3,83.6,1007.9,0.4,0.1
19254,10/12/2019 11.40.00,0.0,0.0,27.3,84.0,1007.9,0.4,0.2
19255,10/12/2019 11.50.00,0.0,0.0,27.4,83.9,1007.9,0.4,0.2
19256,10/12/2019 12.00.00,0.0,0.7,27.3,84.8,1008.1,0.4,0.2
19257,10/12/2019 12.10.00,0.1,3.9,27.2,85.1,1008.2,0.4,0.0
19258,10/12/2019 12.20.00,0.2,53.2,27.2,85.6,1008.2,0.4,0.1
19259,10/12/2019 12.30.00,0.4,74.0,27.2,84.8,1008.2,0.4,0.1
19260,10/12/2019 12.40.00,0.0,0.0,27.3,84.3,1008.3,0.4,0.1
19261,10/12/2019 12.50.00,0.0,0.0,27.3,84.9,1008.4,0.4,0.2
19262,10/12/2019 13.00.00,0.6,87.3,27.2,85.7,1008.4,0.4,0.1
19263,10/12/2019 13.10.00,0.5,56.7,27.3,86.5,1008.4,0.4,0.1
19264,10/12/2019 13.20.00,0.5,116.3,27.3,86.6,1008.4,0.4,0.1
19265,10/12/2019 13.30.00,0.1,30.5,27.3,86.3,1008.5,0.4,0.2
19266,10/12/2019 13.40.00,0.9,174.5,27.3,86.3,1008.4,0.4,0.1
19267,10/12/2019 13.50.00,0.1,49.0,27.3,86.5,1008.7,0.4,0.1
19268,10/12/2019 14.00.00,0.3,51.0,27.3,86.8,1008.9,0.4,0.1
19269,10/12/2019 14.10.00,0.1,26.2,27.2,87.2,1009.1,0.4,0.2
19270,10/12/2019 14.20.00,0.09230769230769231,24.184615384615384,27.16153846153846,87.2,1009.0615384615385,0.4,0.19230769230769232
19271,10/12/2019 14.30.00,0.08461538461538462,22.16923076923077,27.123076923076923,87.2,1009.0230769230769,0.4,0.18461538461538463
19272,10/12/2019 14.40.00,0.07692307692307693,20.153846153846153,27.084615384615383,87.2,1008.9846153846154,0.4,0.17692307692307693
19273,10/12/2019 14.50.00,0.06923076923076923,18.138461538461538,27.046153846153846,87.2,1008.9461538461538,0.4,0.16923076923076924
19274,10/12/2019 15.00.00,0.06153846153846154,16.123076923076923,27.007692307692306,87.2,1008.9076923076923,0.4,0.16153846153846155
19275,10/12/2019 15.10.00,0.05384615384615385,14.107692307692307,26.96923076923077,87.2,1008.8692307692307,0.4,0.15384615384615385
19276,10/12/2019 15.20.00,0.046153846153846156,12.092307692307692,26.93076923076923,87.2,1008.8307692307693,0.4,0.14615384615384616
19277,10/12/2019 15.30.00,0.038461538461538464,10.076923076923077,26.892307692307693,87.2,1008.7923076923078,0.4,0.13846153846153847
19278,10/12/2019 15.40.00,0.03076923076923077,8.061538461538461,26.853846153846153,87.2,1008.7538461538462,0.4,0.13076923076923078
19279,10/12/2019 15.50.00,0.023076923076923078,6.046153846153846,26.815384615384616,87.2,1008.7153846153847,0.4,0.12307692307692308
19280,10/12/2019 16.00.00,0.015384615384615385,4.030769230769231,26.776923076923076,87.2,1008.6769230769231,0.4,0.11538461538461539
19281,10/12/2019 16.10.00,0.007692307692307693,2.0153846153846153,26.73846153846154,87.2,1008.6384615384616,0.4,0.1076923076923077
19282,10/12/2019 16.20.00,0.0,0.0,26.7,87.2,1008.6,0.4,0.1
19283,10/12/2019 16.30.00,0.6,291.8,26.9,85.4,1008.5,0.4,0.1
19284,10/12/2019 16.40.00,0.0,346.0,27.0,83.9,1008.5,0.4,0.2
19285,10/12/2019 16.50.00,0.0,0.0,27.0,84.3,1008.2,0.4,0.2
19286,10/12/2019 17.00.00,0.0,0.0,26.9,84.6,1008.1,0.0,0.1
19287,10/12/2019 17.10.00,0.1,346.2,26.9,83.7,1008.0,0.0,0.1
19288,10/12/2019 17.20.00,0.0,0.0,26.8,84.0,1008.0,0.0,0.3
19289,10/12/2019 17.30.00,0.0,0.0,26.8,84.6,1007.8,0.0,0.1
19290,10/12/2019 17.40.00,0.0,351.6,26.7,84.7,1007.7,0.0,0.2
19291,10/12/2019 17.50.00,0.0,0.0,26.6,83.9,1007.7,0.0,0.2
19292,10/12/2019 18.00.00,0.0,0.0,26.512500000000003,84.35000000000001,1007.6,0.0,0.2
19293,10/12/2019 18.10.00,0.0,0.0,26.425,84.80000000000001,1007.5,0.0,0.2
19294,10/12/2019 18.20.00,0.0,0.0,26.3375,85.25,1007.4,0.0,0.2
19295,10/12/2019 18.30.00,0.0,0.0,26.25,85.7,1007.3,0.0,0.2
19296,10/12/2019 18.40.00,0.0,0.0,26.1625,86.15,1007.2,0.0,0.2
19297,10/12/2019 18.50.00,0.0,0.0,26.075,86.6,1007.1,0.0,0.2
19298,10/12/2019 19.00.00,0.0,0.0,25.987499999999997,87.05,1007.0,0.0,0.2
19299,10/12/2019 19.10.00,0.0,0.0,25.9,87.5,1006.9,0.0,0.2
19300,10/12/2019 19.20.00,0.0,0.0,25.8,87.7,1006.7,0.0,0.2
19301,10/12/2019 19.30.00,0.0,0.0,25.8,87.6,1006.7,0.0,0.2
19302,10/12/2019 19.40.00,0.0,0.0,25.7,87.7,1006.7,0.0,0.2
19303,10/12/2019 19.50.00,0.0,0.0,25.6,88.0,1006.6500000000001,0.0,0.2
19304,10/12/2019 20.00.00,0.0,0.0,25.5,88.3,1006.6,0.0,0.2
19305,10/12/2019 20.10.00,0.0,0.0,25.4,88.9,1006.7,0.0,0.0
19306,10/12/2019 20.20.00,0.0,0.0,25.3,89.4,1006.9,0.0,0.2
19307,10/12/2019 20.30.00,0.0,0.0,25.2,89.5,1007.0,0.0,0.4
19308,10/12/2019 20.40.00,0.0,0.0,25.2,89.5,1007.0,0.0,0.2
19309,10/12/2019 20.50.00,0.1,18.3,25.5,88.8,1007.0,0.0,0.1
19310,10/12/2019 21.00.00,0.1,26.4,25.5,88.3,1007.0,0.0,0.2
19311,10/12/2019 21.10.00,0.0,0.0,25.7,87.9,1007.2,0.0,0.1
19312,10/12/2019 21.20.00,0.1,27.7,25.8,88.3,1007.2,0.0,0.1
19313,10/12/2019 21.30.00,0.1,22.9,25.8,89.03333333333333,1007.2333333333333,0.0,0.1
19314,10/12/2019 21.40.00,0.1,18.1,25.8,89.76666666666667,1007.2666666666667,0.0,0.1
19315,10/12/2019 21.50.00,0.1,13.3,25.8,90.5,1007.3,0.0,0.1
19316,10/12/2019 22.00.00,0.6,100.9,25.7,90.8,1007.5,0.0,0.1
19317,10/12/2019 22.10.00,0.1,11.7,25.7,91.1,1007.7,0.0,0.1
19318,10/12/2019 22.20.00,0.6,98.6,25.8,91.0,1007.8,0.0,0.2
19319,10/12/2019 22.30.00,0.1,48.2,25.9,90.9,1007.8,0.0,1.8
19320,10/12/2019 22.40.00,0.25,74.45,25.9,90.80000000000001,1007.9,0.0,5.999999999999999
19321,10/12/2019 22.50.00,0.4,100.7,25.9,90.7,1008.0,0.0,10.2
19322,10/12/2019 23.00.00,0.5,93.95,25.95,90.4,1008.1,0.0,23.700000000000003
19323,10/12/2019 23.10.00,0.6,87.2,26.0,90.1,1008.2,0.0,37.2
